x_over_width,top_y_over_width,underside_y_over_width,observed_not_interpolated
0.02969502407704655,0.1618173813375374,-0.2859494375211724,1
0.03130016051364366,0.16079614621345434,-0.2857585987601913,1
0.03290529695024077,0.16079614621345434,-0.28677983388427436,1
0.03451043338683788,0.16098698497443548,-0.2865889951232933,1
0.036115569823434994,0.16098698497443548,-0.2865889951232933,1
0.0377207062600321,0.16117782373541656,-0.286207317601331,1
0.03932584269662921,0.1615595012573788,-0.28601647884034986,1
0.040930979133226325,0.1615595012573788,-0.28601647884034986,1
0.04253611556982344,0.16053826613329572,-0.28423188867234234,1
0.044141252006420544,0.16053826613329572,-0.28423188867234234,1
0.045746388443017656,0.1607291048942768,-0.28525312379642537,1
0.04735152487961477,0.1607291048942768,-0.28525312379642537,1
0.048956661316211875,0.15970786977019374,-0.2850622850354443,1
0.05056179775280899,0.15970786977019374,-0.2848714462744632,1
0.0521669341894061,0.15989870853117485,-0.284680607513482,1
0.05377207062600321,0.160089547292156,-0.28448976875250087,1
0.05537720706260032,0.16028038605313713,-0.2842989299915198,1
0.05698234349919743,0.16047122481411824,-0.28410809123053865,1
0.058587479935794544,0.16047122481411824,-0.28391725246955757,1
0.06019261637239166,0.15944998969003513,-0.28372641370857643,1
0.06179775280898876,0.15944998969003513,-0.28353557494759524,1
0.06340288924558588,0.15964082845101624,-0.28334473618661415,1
0.06500802568218299,0.15983166721199737,-0.28315389742563307,1
0.0666131621187801,0.16002250597297846,-0.28296305866465193,1
0.06821829855537721,0.16021334473395962,-0.2827722199036708,1
0.06982343499197431,0.16021334473395962,-0.28258138114268966,1
0.07142857142857142,0.1590012708488954,-0.2823905423817086,1
0.07303370786516854,0.1590012708488954,-0.28219970362072744,1
0.07463884430176565,0.1591921096098765,-0.2820088648597463,1
0.07624398073836276,0.15938294837085765,-0.28181802609876516,1
0.07784911717495988,0.15957378713183878,-0.281627187337784,1
0.07945425361155699,0.15957378713183878,-0.28143634857680294,1
0.08105939004815409,0.15855255200775564,-0.2812455098158218,1
0.0826645264847512,0.15855255200775564,-0.28105467105484067,1
0.08426966292134831,0.15874339076873678,-0.2808638322938596,1
0.08587479935794542,0.1589342295297179,-0.28067299353287845,1
0.08747993579454254,0.1589342295297179,-0.28067299353287845,1
0.08908507223113965,0.15791299440563483,-0.2804821547718973,1
0.09069020866773676,0.15791299440563483,-0.2801004772499351,1
0.09229534510433386,0.15810383316661591,-0.27990963848895395,1
0.09390048154093097,0.15829467192759705,-0.2797187997279728,1
0.09550561797752809,0.15829467192759705,-0.2795279609669917,1
0.0971107544141252,0.15727343680351397,-0.27933712220601054,1
0.09871589085072231,0.15727343680351397,-0.27914628344502945,1
0.10032102728731943,0.15727343680351397,-0.2789554446840483,1
0.10192616372391654,0.15625220167943085,-0.2787646059230672,1
0.10353130016051364,0.15625220167943085,-0.27857376716208604,1
0.10513643659711075,0.156443040440412,-0.2767891769940785,1
0.10674157303370786,0.1566338792013931,-0.2765983382330974,1
0.10834670947030497,0.1566338792013931,-0.2765983382330974,1
0.10995184590690209,0.15561264407731,-0.27640749947211624,1
0.1115569823434992,0.15561264407731,-0.2774287345961994,1
0.11316211878009631,0.1558034828382911,-0.276025821950154,1
0.11476725521669343,0.1558034828382911,-0.2756441444281918,1
0.11637239165329052,0.15478224771420804,-0.27545330566721066,1
0.11797752808988764,0.15478224771420804,-0.2752624669062295,1
0.11958266452648475,0.15497308647518918,-0.2750716281452484,1
0.12118780096308186,0.15516392523617026,-0.2732870379772408,1
0.12279293739967898,0.15516392523617026,-0.2730961992162597,1
0.12439807383627609,0.15414269011208717,-0.2729053604552785,1
0.1260032102728732,0.15414269011208717,-0.2727145216942974,1
0.1276083467094703,0.15433352887306825,-0.2725236829333163,1
0.12921348314606743,0.1545243676340494,-0.2723328441723352,1
0.13081861958266452,0.1545243676340494,-0.2721420054113541,1
0.13242375601926162,0.1533122937489852,-0.2719511666503729,1
0.13402889245585875,0.1533122937489852,-0.2717603278893918,1
0.13563402889245585,0.15369397127094744,-0.2715694891284107,1
0.13723916532905298,0.15369397127094744,-0.2713786503674296,1
0.13884430176565007,0.1524818973858832,-0.26959406019942195,1
0.1404494382022472,0.151269823500819,-0.2694032214384408,1
0.1420545746388443,0.151269823500819,-0.2692123826774597,1
0.14365971107544143,0.15146066226180013,-0.2690215439164786,1
0.14526484751203853,0.15165150102278122,-0.26883070515549745,1
0.14686998394863562,0.15165150102278122,-0.26844902763353523,1
0.14847512038523275,0.15043942713771696,-0.2682581888725541,1
0.15008025682182985,0.15043942713771696,-0.2682581888725541,1
0.15168539325842698,0.1508211046596792,-0.26628275994356543,1
0.15329052969502407,0.15101194342066038,-0.2660919211825843,1
0.1548956661316212,0.15101194342066038,-0.2659010824216031,1
0.1565008025682183,0.15120278218164152,-0.26571024366062196,1
0.1581059390048154,0.15120278218164152,-0.2655194048996409,1
0.15971107544141253,0.1501815470575584,-0.2653285661386598,1
0.16131621187800962,0.1501815470575584,-0.26354397597065216,1
0.16292134831460675,0.15037238581853954,-0.263353137209671,1
0.16452648475120385,0.15037238581853954,-0.26316229844868994,1
0.16613162118780098,0.1491603119334753,-0.2629714596877088,1
0.16773675762439808,0.1479482380484111,-0.26278062092672766,1
0.16934189406099517,0.1479482380484111,-0.2625897821657466,1
0.1709470304975923,0.1481390768093922,-0.26239894340476544,1
0.1725521669341894,0.14832991557037334,-0.2622081046437843,1
0.17415730337078653,0.14832991557037334,-0.26042351447577666,1
0.17576243980738362,0.1471178416853091,-0.26023267571479564,1
0.17736757624398075,0.14590576780024486,-0.2600418369538145,1
0.17897271268057785,0.14590576780024486,-0.2598509981928333,1
0.18057784911717495,0.14609660656122603,-0.25966015943185217,1
0.18218298555377208,0.1462874453222071,-0.2594693206708711,1
0.18378812199036917,0.14647828408318828,-0.25927848190989,1
0.1853932584269663,0.14666912284416936,-0.25749389174188236,1
0.1869983948635634,0.14666912284416936,-0.2573030529809012,1
0.18860353130016053,0.14564788772008624,-0.25711221421992014,1
0.19020866773675763,0.14564788772008624,-0.256921375458939,1
0.19181380417335472,0.14564788772008624,-0.2551367852909314,1
0.19341894060995185,0.14462665259600316,-0.2549459465299503,1
0.19502407704654895,0.14462665259600316,-0.25475510776896915,1
0.19662921348314608,0.14462665259600316,-0.254564269007988,1
0.19823434991974317,0.1436054174719201,-0.25437343024700687,1
0.1998394863563403,0.14341457871093893,-0.25258884007899934,1
0.2014446227929374,0.14239334358685585,-0.2523980013180182,1
0.2030497592295345,0.14239334358685585,-0.252207162557037,1
0.20465489566613163,0.14239334358685585,-0.25023173362804835,1
0.20626003210272872,0.14137210846277273,-0.24844714346004076,1
0.20786516853932585,0.14137210846277273,-0.24825630469905965,1
0.20947030497592295,0.14156294722375387,-0.24806546593807852,1
0.21107544141252008,0.14156294722375387,-0.24787462717709735,1
0.21268057784911718,0.14035087333868962,-0.2476837884161162,1
0.21428571428571427,0.14035087333868962,-0.24749294965513516,1
0.2158908507223114,0.14054171209967076,-0.24570835948712752,1
0.2174959871589085,0.14073255086065187,-0.24551752072614638,1
0.21910112359550563,0.14073255086065187,-0.24373293055813883,1
